Date,JCI,LQ45
15/03/2002,#N/A,#N/A
18/03/2002,469.676,101.479
19/03/2002,471.643,101.755
20/03/2002,477.286,102.863
21/03/2002,480.647,103.835
22/03/2002,484.732,104.839
25/03/2002,479.428,103.36
26/03/2002,481.862,103.877
27/03/2002,481.286,104.278
28/03/2002,481.775,104.607
29/03/2002,#N/A,#N/A
01/04/2002,486.668,105.838
02/04/2002,489.089,106.309
03/04/2002,488.157,106.148
04/04/2002,502.5,109.944
05/04/2002,508.994,111.708
08/04/2002,515.08,113.084
09/04/2002,520.001,114.639
10/04/2002,533.808,118.059
11/04/2002,531.513,117.204
12/04/2002,539.27,119.122
15/04/2002,549.838,121.675
16/04/2002,551.607,122.091
17/04/2002,542.274,119.438
18/04/2002,534.838,117.402
19/04/2002,532.781,116.847
22/04/2002,535.685,117.342
23/04/2002,543.061,119.767
24/04/2002,544.262,119.754
25/04/2002,544.587,119.413
26/04/2002,539.963,118.29
29/04/2002,525.859,114.686
30/04/2002,534.062,116.443
01/05/2002,534.72,116.701
02/05/2002,539.7,118.16
03/05/2002,544.083,119.095
06/05/2002,539.808,117.868
07/05/2002,544.886,119.189
08/05/2002,547.741,120.177
09/05/2002,#N/A,#N/A
10/05/2002,543.905,119.123
13/05/2002,537.144,117.199
14/05/2002,538.628,117.504
15/05/2002,538.887,117.779
16/05/2002,529.745,115.326
17/05/2002,531.578,116.001
20/05/2002,526.934,114.896
21/05/2002,525.335,114.609
22/05/2002,511.631,111.434
23/05/2002,503.669,109.297
24/05/2002,506.955,110.004
27/05/2002,512.794,111.529
28/05/2002,513.584,111.795
29/05/2002,520.691,113.918
30/05/2002,522.549,114.319
31/05/2002,530.79,115.865
03/06/2002,523.87,114.629
04/06/2002,518.935,113.568
05/06/2002,520.465,113.938
06/06/2002,513.726,112.103
07/06/2002,514.028,112.292
10/06/2002,511.366,111.607
11/06/2002,516.821,113.124
12/06/2002,523.965,115.128
13/06/2002,540.08,118.998
14/06/2002,545.004,120.259
17/06/2002,544.513,120.298
18/06/2002,539.816,118.846
19/06/2002,534.52,117.442
20/06/2002,530.002,116.215
21/06/2002,525.863,114.967
24/06/2002,518.811,113.021
25/06/2002,516.959,112.391
26/06/2002,503.5,109.129
27/06/2002,506.866,109.988
28/06/2002,505.009,109.448
01/07/2002,492.266,106.473
02/07/2002,483.78,104.2
03/07/2002,478.534,102.695
04/07/2002,488.724,105.742
05/07/2002,492.78,106.906
08/07/2002,484.615,104.837
09/07/2002,480.309,103.821
10/07/2002,477.375,103.025
11/07/2002,470.819,101.254
12/07/2002,479.613,103.724
15/07/2002,480.902,104.222
16/07/2002,481.767,104.374
17/07/2002,479.377,104.082
18/07/2002,488.22,106.33
19/07/2002,484.85,105.528
22/07/2002,475.274,102.998
23/07/2002,477.081,103.581
24/07/2002,460.028,99.261
25/07/2002,453.155,97.562
26/07/2002,441.875,94.439
29/07/2002,455.086,98.155
30/07/2002,462.819,100.118
31/07/2002,463.669,100.376
01/08/2002,461.283,99.892
02/08/2002,456.315,98.48
05/08/2002,449.873,96.692
06/08/2002,440.932,94.313
07/08/2002,447.061,95.897
08/08/2002,446.465,95.73
09/08/2002,450.236,96.822
12/08/2002,448.518,96.57
13/08/2002,450.971,97.206
14/08/2002,447.68,96.374
15/08/2002,448.733,96.728
16/08/2002,450.985,97.278
19/08/2002,451.449,97.371
20/08/2002,456.751,98.685
21/08/2002,457.224,98.882
22/08/2002,454.345,98.082
23/08/2002,458.271,99.307
26/08/2002,456.409,98.961
27/08/2002,452.064,97.736
28/08/2002,442.969,95.244
29/08/2002,438.924,94.2
30/08/2002,443.674,95.364
02/09/2002,439.989,94.33
03/09/2002,429.988,91.702
04/09/2002,420.442,89.182
05/09/2002,427.119,91.055
06/09/2002,427.8,91.623
09/09/2002,430.271,92.437
10/09/2002,429.336,92.435
11/09/2002,430.121,92.594
12/09/2002,428.183,92.137
13/09/2002,421.003,90.148
16/09/2002,420.217,89.945
17/09/2002,427.183,91.86
18/09/2002,419.121,89.706
19/09/2002,408.696,86.807
20/09/2002,408.799,86.642
23/09/2002,410.772,87.252
24/09/2002,408.304,86.813
25/09/2002,408.647,86.84
26/09/2002,411.941,87.915
27/09/2002,412.973,88.351
30/09/2002,419.307,90.59
01/10/2002,407.518,87.194
02/10/2002,409.502,87.689
03/10/2002,408.431,87.42
04/10/2002,#N/A,#N/A
07/10/2002,401.843,85.619
08/10/2002,402.052,85.673
09/10/2002,391.837,83.31
10/10/2002,384.487,81.317
11/10/2002,376.466,79.317
14/10/2002,337.475,69.086
15/10/2002,342.204,70.404
16/10/2002,357.377,74.674
17/10/2002,355.105,74.053
18/10/2002,360.905,75.459
21/10/2002,361.869,75.745
22/10/2002,353.814,73.634
23/10/2002,354.851,73.898
24/10/2002,353.188,73.493
25/10/2002,353.654,73.62
28/10/2002,361.68,75.895
29/10/2002,361.919,76.1
30/10/2002,361.119,75.848
31/10/2002,369.044,77.808
01/11/2002,371.136,78.285
04/11/2002,383.871,81.871
05/11/2002,374.914,79.387
06/11/2002,369.404,77.999
07/11/2002,369.376,77.823
08/11/2002,365.704,77.076
11/11/2002,362.573,76.167
12/11/2002,371.092,77.947
13/11/2002,367.102,77.458
14/11/2002,371.251,78.658
15/11/2002,374.15,78.971
18/11/2002,367.88,77.231
19/11/2002,369.109,77.806
20/11/2002,371.593,78.526
21/11/2002,373.226,78.964
22/11/2002,381.455,81.13
25/11/2002,381.89,81.068
26/11/2002,381.947,80.999
27/11/2002,383.043,81.206
28/11/2002,389.975,83.06
29/11/2002,390.425,83.338
02/12/2002,389.27,82.833
03/12/2002,397.738,85.029
04/12/2002,397.083,84.882
05/12/2002,#N/A,#N/A
06/12/2002,#N/A,#N/A
09/12/2002,#N/A,#N/A
10/12/2002,#N/A,#N/A
11/12/2002,391.742,83.501
12/12/2002,393.859,84.161
13/12/2002,391.222,83.501
16/12/2002,395.296,84.621
17/12/2002,402.394,86.568
18/12/2002,406.392,87.492
19/12/2002,420.326,90.992
20/12/2002,425.12,92.431
23/12/2002,425.606,92.568
24/12/2002,#N/A,#N/A
25/12/2002,#N/A,#N/A
26/12/2002,#N/A,#N/A
27/12/2002,424.945,91.978
30/12/2002,#N/A,#N/A
31/12/2002,#N/A,#N/A
01/01/2003,#N/A,#N/A
02/01/2003,409.125,87.836
03/01/2003,407.512,87.508
06/01/2003,398.247,85.285
07/01/2003,394.519,84.292
08/01/2003,389.414,82.698
09/01/2003,396.029,84.738
10/01/2003,399.665,85.746
13/01/2003,396.228,84.739
14/01/2003,407.177,87.919
15/01/2003,405.598,87.351
16/01/2003,397.109,84.938
17/01/2003,401.649,86.16
20/01/2003,404.423,86.961
21/01/2003,405.164,86.971
22/01/2003,405.701,87.177
23/01/2003,406.77,87.665
24/01/2003,405.343,87.272
27/01/2003,393.558,84.329
28/01/2003,395.21,84.729
29/01/2003,391.53,83.735
30/01/2003,392.293,83.864
31/01/2003,388.443,82.704
03/02/2003,390.215,83.418
04/02/2003,394.147,84.586
05/02/2003,392.313,84.138
06/02/2003,394.455,84.643
07/02/2003,394.631,84.886
10/02/2003,397.218,85.517
11/02/2003,395.559,84.919
12/02/2003,#N/A,#N/A
13/02/2003,395.472,84.922
14/02/2003,399.516,86.03
17/02/2003,404.398,87.291
18/02/2003,402.948,86.971
19/02/2003,401.953,86.699
20/02/2003,399.965,86.11
21/02/2003,402.244,86.825
24/02/2003,403.032,87.187
25/02/2003,399.108,85.977
26/02/2003,397.536,85.511
27/02/2003,398.949,85.835
28/02/2003,399.22,85.77
03/03/2003,#N/A,#N/A
04/03/2003,395.367,84.691
05/03/2003,391.182,83.668
06/03/2003,393.985,84.298
07/03/2003,389.793,83.028
10/03/2003,382.665,81.342
11/03/2003,379.351,80.656
12/03/2003,387.247,82.886
13/03/2003,383.856,82.016
14/03/2003,387.88,83.085
17/03/2003,382.149,81.516
18/03/2003,384.637,82.135
19/03/2003,385.483,82.367
20/03/2003,394.638,84.849
21/03/2003,394.039,84.659
24/03/2003,395.086,84.97
25/03/2003,394.936,85
26/03/2003,401.039,86.622
27/03/2003,401.343,86.635
28/03/2003,404.432,86.792
31/03/2003,398.004,85.188
01/04/2003,398.055,85.218
02/04/2003,#N/A,#N/A
03/04/2003,400.757,85.929
04/04/2003,405.678,87.289
07/04/2003,423.814,92.153
08/04/2003,422.111,91.63
09/04/2003,430.276,94.064
10/04/2003,430.447,94.305
11/04/2003,438.549,96.482
14/04/2003,433.947,95.405
15/04/2003,437.724,96.382
16/04/2003,442.72,97.618
17/04/2003,443.857,97.563
18/04/2003,#N/A,#N/A
21/04/2003,447.941,98.402
22/04/2003,442.737,97.178
23/04/2003,447.686,98.443
24/04/2003,445.152,97.771
25/04/2003,435.043,95.231
28/04/2003,430.917,94.198
29/04/2003,444.182,97.64
30/04/2003,450.861,99.12
01/05/2003,452.198,99.139
02/05/2003,447.819,97.94
05/05/2003,458.957,101.025
06/05/2003,463.612,102.246
07/05/2003,473.128,104.665
08/05/2003,471.118,104.245
09/05/2003,469.634,103.86
12/05/2003,473.927,105.165
13/05/2003,473.511,105.274
14/05/2003,467.939,103.712
15/05/2003,#N/A,#N/A
16/05/2003,#N/A,#N/A
19/05/2003,459.215,101.461
20/05/2003,466.142,103.536
21/05/2003,466.287,103.446
22/05/2003,465.129,103.238
23/05/2003,472.105,104.789
26/05/2003,478.41,106.229
27/05/2003,480.266,106.335
28/05/2003,492.818,109.606
29/05/2003,494.776,110.059
30/05/2003,#N/A,#N/A
02/06/2003,505.724,113.077
03/06/2003,502.425,112.101
04/06/2003,504.532,112.199
05/06/2003,511.166,113.351
06/06/2003,510.693,112.86
09/06/2003,519.325,114.967
10/06/2003,519.543,115.198
11/06/2003,515.713,114.417
12/06/2003,501.806,110.942
13/06/2003,510.479,112.951
16/06/2003,512.691,113.58
17/06/2003,509.042,112.891
18/06/2003,503.233,111.609
19/06/2003,509.829,113.436
20/06/2003,511.452,113.772
23/06/2003,506.313,112.588
24/06/2003,500.191,111.118
25/06/2003,500.279,111.151
26/06/2003,497.814,110.748
27/06/2003,506.781,113.043
30/06/2003,505.499,112.728
01/07/2003,505.664,113.216
02/07/2003,506.071,113.225
03/07/2003,507.765,113.465
04/07/2003,504.099,112.771
07/07/2003,511.378,114.552
08/07/2003,518.53,116.302
09/07/2003,519.811,116.33
10/07/2003,518.246,115.995
11/07/2003,524.688,117.721
14/07/2003,534.961,118.52
15/07/2003,533.83,118.013
16/07/2003,524.261,115.507
17/07/2003,523.553,114.717
18/07/2003,525.5,115.151
21/07/2003,520.913,114.554
22/07/2003,516.779,113.283
23/07/2003,512.621,112.57
24/07/2003,505.044,110.473
25/07/2003,510.083,111.593
28/07/2003,512.794,112.677
29/07/2003,511.472,112.235
30/07/2003,508.222,111.469
31/07/2003,507.985,110.899
01/08/2003,508.703,110.466
04/08/2003,503.942,108.786
05/08/2003,488.529,105.429
06/08/2003,494.436,106.932
07/08/2003,508.27,110.421
08/08/2003,505.36,108.942
11/08/2003,504.841,108.869
12/08/2003,506.417,109.656
13/08/2003,511.225,110.998
14/08/2003,510.129,110.72
15/08/2003,516.647,112.612
18/08/2003,#N/A,#N/A
19/08/2003,517.053,112.965
20/08/2003,518.777,113.257
21/08/2003,525.583,113.997
22/08/2003,528.943,114.731
25/08/2003,529.036,113.887
26/08/2003,528.759,113.796
27/08/2003,530.862,113.979
28/08/2003,530.24,113.635
29/08/2003,529.675,113.366
01/09/2003,534.337,114.711
02/09/2003,538.939,115.8
03/09/2003,558.249,120.994
04/09/2003,575.192,125.42
05/09/2003,582.323,127.187
08/09/2003,587.057,128.548
09/09/2003,585.292,127.817
10/09/2003,572.853,124.478
11/09/2003,565.638,122.389
12/09/2003,578.375,125.903
15/09/2003,574.799,125.209
16/09/2003,581.245,127.417
17/09/2003,585.913,128.198
18/09/2003,582.687,127.403
19/09/2003,585.671,127.876
22/09/2003,#N/A,#N/A
23/09/2003,588.511,129.055
24/09/2003,605.623,133.81
25/09/2003,603.708,133.347
26/09/2003,599.84,132.387
29/09/2003,597.14,132.092
30/09/2003,597.652,132.031
01/10/2003,606.039,134.023
02/10/2003,619.593,137.549
03/10/2003,621.862,137.858
06/10/2003,615.874,136.249
07/10/2003,615.309,136.562
08/10/2003,624.328,138.737
09/10/2003,636.227,141.633
10/10/2003,644.818,142.72
13/10/2003,644.434,142.733
14/10/2003,648.716,142.886
15/10/2003,650.44,143.207
16/10/2003,649.298,143.33
17/10/2003,649.646,143.343
20/10/2003,652.759,144.085
21/10/2003,646.971,142.986
22/10/2003,646.165,143.081
23/10/2003,630.992,139.197
24/10/2003,634.567,139.924
27/10/2003,629.052,138.495
28/10/2003,626.862,138.471
29/10/2003,624.563,138.124
30/10/2003,627.834,138.536
31/10/2003,625.546,137.705
03/11/2003,617.261,135.801
04/11/2003,626.49,138.181
05/11/2003,635.817,140.409
06/11/2003,632.811,140.229
07/11/2003,626.737,138.673
10/11/2003,620.07,136.796
11/11/2003,617.718,136.219
12/11/2003,619.872,136.809
13/11/2003,614.636,135.389
14/11/2003,610.335,133.941
17/11/2003,607.789,133.887
18/11/2003,605.787,133.245
19/11/2003,601.938,132.506
20/11/2003,605.805,133.303
21/11/2003,617.084,135.768
24/11/2003,#N/A,#N/A
25/11/2003,#N/A,#N/A
26/11/2003,#N/A,#N/A
27/11/2003,#N/A,#N/A
28/11/2003,#N/A,#N/A
01/12/2003,629.94,139.063
02/12/2003,633.728,139.434
03/12/2003,643.863,142.121
04/12/2003,641.15,141.167
05/12/2003,638.045,139.819
08/12/2003,647.771,142.407
09/12/2003,644.459,141.643
10/12/2003,645.961,141.518
11/12/2003,653.324,142.91
12/12/2003,656.74,143.863
15/12/2003,658.522,144.766
16/12/2003,656.909,144.179
17/12/2003,655.698,143.972
18/12/2003,664.877,145.566
19/12/2003,672.29,147.171
22/12/2003,674.395,147.1
23/12/2003,679.307,148.276
24/12/2003,#N/A,#N/A
25/12/2003,#N/A,#N/A
26/12/2003,#N/A,#N/A
29/12/2003,693.033,152.173
30/12/2003,691.895,151.899
31/12/2003,#N/A,#N/A
01/01/2004,#N/A,#N/A
02/01/2004,704.498,155.503
05/01/2004,725.472,161.016
06/01/2004,723.989,161.329
07/01/2004,709.367,157.259
08/01/2004,730.815,161.943
09/01/2004,753.692,166.043
12/01/2004,742.506,163.17
13/01/2004,743.143,164.332
14/01/2004,756.563,166.821
15/01/2004,763.453,167.71
16/01/2004,770.334,169.012
19/01/2004,766.483,168.239
20/01/2004,773.125,169.42
21/01/2004,776.301,170.278
22/01/2004,#N/A,#N/A
23/01/2004,785.879,171.837
26/01/2004,786.874,171.768
27/01/2004,772.494,169.389
28/01/2004,767.107,167.956
29/01/2004,759.644,167.059
30/01/2004,752.932,164.652
02/02/2004,#N/A,#N/A
03/02/2004,730.319,158.736
04/02/2004,730.275,157.943
05/02/2004,736.468,160.004
06/02/2004,758.924,164.438
09/02/2004,767.255,166.714
10/02/2004,766.771,167.051
11/02/2004,769.793,168.023
12/02/2004,766.083,167.477
13/02/2004,773.14,168.95
16/02/2004,775.225,169.693
17/02/2004,776.999,169.513
18/02/2004,785.907,171.465
19/02/2004,789.432,171.581
20/02/2004,794.467,172.732
23/02/2004,#N/A,#N/A
24/02/2004,780.753,169.605
25/02/2004,777.053,168.526
26/02/2004,776.016,168.406
27/02/2004,761.081,165.316
01/03/2004,759.006,164.451
02/03/2004,779.746,169.621
03/03/2004,776.826,168.144
04/03/2004,774.768,167.41
05/03/2004,778.01,169.01
08/03/2004,772.868,167.66
09/03/2004,771.078,166.889
10/03/2004,760.327,164.324
11/03/2004,741.198,159.304
12/03/2004,738.152,159.845
15/03/2004,724.151,156.096
16/03/2004,716.177,154.304
17/03/2004,730.585,157.999
18/03/2004,733.57,158.833
19/03/2004,742.914,161.766
22/03/2004,#N/A,#N/A
23/03/2004,736.442,160.238
24/03/2004,738.793,160.948
25/03/2004,727.103,158.224
26/03/2004,714.129,155.165
29/03/2004,716.921,156.052
30/03/2004,730.061,159.017
31/03/2004,735.677,159.878
01/04/2004,737.653,160.713
02/04/2004,750.652,163.424
05/04/2004,#N/A,#N/A
06/04/2004,771.548,167.514
07/04/2004,774.399,168.998
08/04/2004,779.617,170.386
09/04/2004,#N/A,#N/A
12/04/2004,767.812,167.715
13/04/2004,771.739,168.801
14/04/2004,777.988,170.214
15/04/2004,772.987,168.647
16/04/2004,776.572,168.92
19/04/2004,784.839,170.444
20/04/2004,810.859,177.242
21/04/2004,814.203,178.236
22/04/2004,804.427,175.595
23/04/2004,815.444,178.744
26/04/2004,811.745,178.522
27/04/2004,818.159,179.47
28/04/2004,817.933,179.488
29/04/2004,801.967,175.114
30/04/2004,783.413,170.65
03/05/2004,#N/A,#N/A
04/05/2004,779.603,170.141
05/05/2004,758.082,165.289
06/05/2004,746.117,162.217
07/05/2004,743.637,161.11
10/05/2004,707.218,153.244
11/05/2004,718.261,155.073
12/05/2004,744.291,161.107
13/05/2004,739.137,159.628
14/05/2004,722.709,156.236
17/05/2004,668.477,142.711
18/05/2004,676.152,145.287
19/05/2004,706.797,153.058
20/05/2004,#N/A,#N/A
21/05/2004,724.932,157.276
24/05/2004,732.58,158.948
25/05/2004,717.135,155.337
26/05/2004,718.005,155.336
27/05/2004,728.313,158.111
28/05/2004,733.99,159.419
31/05/2004,732.516,159.097
01/06/2004,731.202,158.576
02/06/2004,719.042,156.55
03/06/2004,#N/A,#N/A
04/06/2004,697.937,151.971
07/06/2004,700.785,152.135
08/06/2004,703.579,152.689
09/06/2004,709.753,153.459
10/06/2004,706.841,152.29
11/06/2004,704.125,151.575
14/06/2004,696.338,150.139
15/06/2004,707.411,152.795
16/06/2004,707.887,153.124
17/06/2004,700.137,151.702
18/06/2004,692.715,150.266
21/06/2004,689.615,149.666
22/06/2004,691.093,150.108
23/06/2004,699.756,152.717
24/06/2004,709.351,155.347
25/06/2004,720.232,158.094
28/06/2004,720.539,157.845
29/06/2004,722.293,158.104
30/06/2004,732.401,160.313
01/07/2004,729.808,159.681
02/07/2004,745.025,163.686
05/07/2004,#N/A,#N/A
06/07/2004,768.255,169.414
07/07/2004,771.664,170.336
08/07/2004,759.742,167.243
09/07/2004,761.14,167.66
12/07/2004,757.575,166.184
13/07/2004,756.582,166.06
14/07/2004,744.316,163.222
15/07/2004,745.34,163.515
16/07/2004,756.095,166.487
19/07/2004,754.273,166.454
20/07/2004,756.667,166.861
21/07/2004,761.239,167.724
22/07/2004,761.518,167.815
23/07/2004,766.367,168.383
26/07/2004,761.804,167.273
27/07/2004,759.279,166.492
28/07/2004,760.2,166.303
29/07/2004,760.973,166.362
30/07/2004,756.983,165.11
02/08/2004,749.458,163.156
03/08/2004,757.295,164.984
04/08/2004,758.304,165.176
05/08/2004,762.011,165.875
06/08/2004,753.932,163.902
09/08/2004,750.04,163.214
10/08/2004,752.443,163.182
11/08/2004,763.947,165.747
12/08/2004,758.179,164.83
13/08/2004,755.92,164.526
16/08/2004,751.95,163.485
17/08/2004,#N/A,#N/A
18/08/2004,754.254,164.071
19/08/2004,753.689,164.084
20/08/2004,750.472,163.049
23/08/2004,749.371,162.761
24/08/2004,738.866,160.272
25/08/2004,731.716,158.362
26/08/2004,735.254,158.806
27/08/2004,746.76,161.455
30/08/2004,753.025,162.891
31/08/2004,754.704,163.703
01/09/2004,775.096,169.087
02/09/2004,780.271,170.066
03/09/2004,786.49,171.335
06/09/2004,784.787,170.779
07/09/2004,786.687,170.507
08/09/2004,789.135,171.513
09/09/2004,782.65,169.003
10/09/2004,797.775,172.675
13/09/2004,#N/A,#N/A
14/09/2004,809.016,176.48
15/09/2004,815.486,177.941
16/09/2004,813.064,177.592
17/09/2004,814.626,177.702
20/09/2004,#N/A,#N/A
21/09/2004,823.858,179.805
22/09/2004,818.23,178.59
23/09/2004,816.762,177.149
24/09/2004,819.821,178.021
27/09/2004,815.582,177.122
28/09/2004,812.127,176.133
29/09/2004,812.892,176.119
30/09/2004,820.134,177.282
01/10/2004,835.905,181.52
04/10/2004,856.449,186.359
05/10/2004,861.318,187.606
06/10/2004,856.06,186.139
07/10/2004,849.826,184.515
08/10/2004,855.719,185.167
11/10/2004,860.144,186.867
12/10/2004,849.193,184.599
13/10/2004,863.171,187.269
14/10/2004,859.664,185.718
15/10/2004,857.593,185.473
18/10/2004,854.387,185.268
19/10/2004,853.393,185.935
20/10/2004,840.791,182.801
21/10/2004,834.169,180.892
22/10/2004,850.774,184.828
25/10/2004,846.635,183.746
26/10/2004,841.353,182.513
27/10/2004,849.184,183.933
28/10/2004,862.119,187.437
29/10/2004,860.487,187.089
01/11/2004,863.589,187.711
02/11/2004,881.396,191.994
03/11/2004,890.365,193.844
04/11/2004,888.336,192.641
05/11/2004,893.639,195.039
08/11/2004,888.738,194.47
09/11/2004,901.38,197.354
10/11/2004,918.713,200.803
11/11/2004,925.185,202.312
12/11/2004,934.03,204.257
15/11/2004,#N/A,#N/A
16/11/2004,#N/A,#N/A
17/11/2004,#N/A,#N/A
18/11/2004,#N/A,#N/A
19/11/2004,#N/A,#N/A
22/11/2004,939.991,205.727
23/11/2004,959.019,209.2
24/11/2004,961.324,210.557
25/11/2004,955.681,208.659
26/11/2004,965.216,210.016
29/11/2004,964.086,210.098
30/11/2004,977.767,214.005
01/12/2004,986.199,215.262
02/12/2004,997.698,217.885
03/12/2004,981.407,214.272
06/12/2004,983.198,214.755
07/12/2004,986.41,215.647
08/12/2004,979.22,214.882
09/12/2004,963.797,211.248
10/12/2004,945.23,206.481
13/12/2004,935.784,204.435
14/12/2004,922.073,200.624
15/12/2004,939.151,205.36
16/12/2004,957.166,209.995
17/12/2004,973.354,213.624
20/12/2004,966.813,212.714
21/12/2004,976.319,213.262
22/12/2004,985.182,215.041
23/12/2004,986.506,214.818
24/12/2004,#N/A,#N/A
27/12/2004,997.518,216.911
28/12/2004,1003.919,218.235
29/12/2004,1004.43,218.516
30/12/2004,1000.233,217.097
31/12/2004,#N/A,#N/A
03/01/2005,1000.877,218.568
04/01/2005,1018.543,222.503
05/01/2005,1015.431,221.519
06/01/2005,1029.886,225.474
07/01/2005,1032.525,227.299
10/01/2005,1015.478,222.843
11/01/2005,1011.673,220.92
12/01/2005,1008.578,220.162
13/01/2005,1021.67,223.076
14/01/2005,1021.34,223.338
17/01/2005,1024.885,224.17
18/01/2005,1017.726,222.727
19/01/2005,1027.81,225.146
20/01/2005,1035.747,226.438
21/01/2005,#N/A,#N/A
24/01/2005,1030.717,224.741
25/01/2005,1026.893,223.221
26/01/2005,1037.509,226.123
27/01/2005,1044.988,227.552
28/01/2005,1046.483,228.251
31/01/2005,1045.435,227.733
01/02/2005,1047.532,228.406
02/02/2005,1052.825,229.35
03/02/2005,1049.331,228.31
04/02/2005,1048.391,227.762
07/02/2005,1041.628,225.735
08/02/2005,1036.604,224.368
09/02/2005,#N/A,#N/A
10/02/2005,#N/A,#N/A
11/02/2005,1045.869,226.4
14/02/2005,1050.733,227.797
15/02/2005,1067.2,231.996
16/02/2005,1073.445,233.47
17/02/2005,1082.978,235.715
18/02/2005,1092.493,237.788
21/02/2005,1093.778,237.714
22/02/2005,1099.913,239.077
23/02/2005,1102.926,239.792
24/02/2005,1102.019,239.703
25/02/2005,1083.376,235.152
28/02/2005,1073.828,233.071
01/03/2005,1093.281,237.449
02/03/2005,1082.747,234.15
03/03/2005,1094.596,236.474
04/03/2005,1103.008,238.604
07/03/2005,1105.298,239.572
08/03/2005,1114.207,241.533
09/03/2005,1116.808,241.796
10/03/2005,1108.047,239.178
11/03/2005,#N/A,#N/A
14/03/2005,1123.482,242.734
15/03/2005,1119.001,241.94
16/03/2005,1138.234,246.548
17/03/2005,1134.591,245.918
18/03/2005,1147.874,248.531
21/03/2005,1151.559,249.363
22/03/2005,1152.601,249.699
23/03/2005,1142.148,246.974
24/03/2005,1114.551,240.418
25/03/2005,#N/A,#N/A
28/03/2005,1100.24,237.531
29/03/2005,1070.3,231.199
30/03/2005,1065.127,229.942
31/03/2005,1080.165,233.853
01/04/2005,1095.066,237.66
04/04/2005,1100.203,239.421
05/04/2005,1096.526,238.574
06/04/2005,1103.288,239.948
07/04/2005,1111.621,241.828
08/04/2005,1111.226,241.119
11/04/2005,1105.982,239.955
12/04/2005,1110.884,240.994
13/04/2005,1116.67,242.024
14/04/2005,1108.439,240.221
15/04/2005,1096.518,237.142
18/04/2005,1060.189,228.94
19/04/2005,1062.693,229.751
20/04/2005,1070.946,231.925
21/04/2005,1047.804,226.877
22/04/2005,#N/A,#N/A
25/04/2005,1019.875,220.377
26/04/2005,1031.768,223.313
27/04/2005,1032.218,223.555
28/04/2005,1038.357,225.211
29/04/2005,1029.613,223.136
02/05/2005,1026.522,222.243
03/05/2005,1033.503,223.736
04/05/2005,1049.579,227.384
05/05/2005,#N/A,#N/A
06/05/2005,1068.275,232.223
09/05/2005,1080.207,234.832
10/05/2005,1071.157,233.002
11/05/2005,1057.077,229.436
12/05/2005,1063.827,230.819
13/05/2005,1059.273,230.188
16/05/2005,1048.787,227.637
17/05/2005,1045.773,226.898
18/05/2005,1040.263,225.58
19/05/2005,1045.465,226.824
20/05/2005,1048.112,227.356
23/05/2005,1045.15,226.701
24/05/2005,#N/A,#N/A
25/05/2005,1049.056,227.989
26/05/2005,1054.361,229.381
27/05/2005,1061.495,231.029
30/05/2005,1062.956,231.401
31/05/2005,1088.169,237.79
01/06/2005,1082.941,236.633
02/06/2005,1091.465,239.044
03/06/2005,1092.502,239.102
06/06/2005,1096.833,240.109
07/06/2005,1092.814,239.052
08/06/2005,1095.51,239.547
09/06/2005,1094.189,239.222
10/06/2005,1096.932,239.875
13/06/2005,1100.878,241.065
14/06/2005,1105.89,242.334
15/06/2005,1119.579,245.651
16/06/2005,1125.759,246.901
17/06/2005,1141.818,250.85
20/06/2005,1147.71,252.504
21/06/2005,1133.326,248.809
22/06/2005,1134.695,249.128
23/06/2005,1137.424,249.591
24/06/2005,1135.667,249.808
27/06/2005,1119.898,245.989
28/06/2005,1127.817,248.186
29/06/2005,1126.857,247.96
30/06/2005,1122.376,246.57
01/07/2005,1138.988,251.192
04/07/2005,1138.882,251.27
05/07/2005,1131.168,249.148
06/07/2005,1117.812,246.097
07/07/2005,1108.403,243.752
08/07/2005,1110.557,244.082
11/07/2005,1123.462,247.244
12/07/2005,1129.115,248.946
13/07/2005,1132.794,249.228
14/07/2005,1136.569,250.032
15/07/2005,1131.461,249.279
18/07/2005,1128.44,248.178
19/07/2005,1132.017,248.548
20/07/2005,1140.656,250.815
21/07/2005,1157.514,255.211
22/07/2005,1172.244,259.249
25/07/2005,1169.75,258.136
26/07/2005,1178.003,260.184
27/07/2005,1178.112,259.562
28/07/2005,1186.614,262.125
29/07/2005,1182.301,260.867
01/08/2005,1178.223,259.916
02/08/2005,1189.327,262.65
03/08/2005,1192.203,263.248
04/08/2005,1185.327,261.421
05/08/2005,1174.09,258.264
08/08/2005,1158.586,254.241
09/08/2005,1162.799,255.099
10/08/2005,1176.838,259.062
11/08/2005,1167.972,256.884
12/08/2005,1153.969,253.352
15/08/2005,1118.274,244.79
16/08/2005,1113.825,243.682
17/08/2005,#N/A,#N/A
18/08/2005,1100.299,240.74
19/08/2005,1087.953,237.688
22/08/2005,1076.353,235.158
23/08/2005,1066.092,232.578
24/08/2005,1035.445,226.647
25/08/2005,1061.847,232.772
26/08/2005,1048.874,229.578
29/08/2005,994.77,216.681
30/08/2005,1039.82,228.002
31/08/2005,1050.09,230.562
01/09/2005,1039.23,227.815
02/09/2005,#N/A,#N/A
05/09/2005,1035.891,226.746
06/09/2005,1051.594,230.356
07/09/2005,1059.38,232.05
08/09/2005,1080.45,237.077
09/09/2005,1098.456,241.841
12/09/2005,1105.657,243.636
